Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer,Name,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
3847,CA-2015-101931,28/10/2015,31/10/2015,First Class,TS-21370,Todd,Sumrall,Liverpool,Merseyside,L1 1AA,West,OFF-ST-10003442,Stationery,Storage,Eldon Portable Mobile Manager,106.05
1791,CA-2015-102008,30/09/2015,04/10/2015,Standard Class,RA-19915,Russell,Applegate,Birmingham,West Midlands,B1 1AA,East,OFF-PA-10004092,Stationery,Paper,Tops Green Bar Computer Printout Paper,36.7
4948,CA-2015-102085,04/10/2015,09/10/2015,Standard Class,JD-16015,Joy,Daniels,Manchester,Greater Manchester,M1 1AE,West,OFF-LA-10002475,Stationery,Labels,Avery 519,21.93
3399,CA-2015-102274,21/11/2015,26/11/2015,Standard Class,DH-13075,Dave,Hallsten,Birmingham,West Midlands,B1 1AA,South,TEC-PH-10002923,Electronics,Mobiles,"Logitech B530 Usb headset - headset - Full Size, Binaural",27.74
3400,CA-2015-102274,21/11/2015,26/11/2015,Standard Class,DH-13075,Dave,Hallsten,Sheffield,South Yorkshire,S1 2HH,South,OFF-PA-10004359,Stationery,Paper,Multicolor Computer Printout Paper,471.83
3401,CA-2015-102274,21/11/2015,26/11/2015,Standard Class,DH-13075,Dave,Hallsten,Edinburgh,Scotland,EH1 1BB,South,OFF-ST-10001511,Stationery,Storage,Space Solutions Commercial Steel Shelving,145.46
3402,CA-2015-102274,21/11/2015,26/11/2015,Standard Class,DH-13075,Dave,Hallsten,Leeds,West Yorkshire,LS1 1UR,South,OFF-AR-10002833,Stationery,Art,Newell 322,4.1
2367,CA-2015-102295,24/11/2015,26/11/2015,Second Class,EH-13990,Erica,Hackney,London,Greater London,SW1A 1AA,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",90.53
7693,CA-2015-102330,29/12/2015,03/01/2016,Standard Class,AI-10855,Arianne,Irving,Bristol,South West England,BS1 5DD,West,OFF-LA-10003923,Stationery,Labels,Alphabetical Labels for Top Tab Filing,66.6
7694,CA-2015-102330,29/12/2015,03/01/2016,Standard Class,AI-10855,Arianne,Irving,Sheffield,South Yorkshire,S1 2HH,West,TEC-PH-10001051,Electronics,Mobiles,Htc One,239.98
9156,CA-2015-102645,23/01/2015,28/01/2015,Standard Class,IM-15055,Ionia,McGrath,London,Greater London,SW1A 1AA,West,OFF-PA-10001804,Stationery,Paper,Xerox 195,30.06
6016,CA-2015-102652,06/04/2015,12/04/2015,Standard Class,AY-10555,Andy,Yotov,Glasgow,Scotland,G1 1AA,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-re Series Chair Mats for Low Pile Carpets,68.97
6017,CA-2015-102652,06/04/2015,12/04/2015,Standard Class,AY-10555,Andy,Yotov,Edinburgh,Scotland,EH1 1BB,West,FUR-FU-10001918,Furniture,Furnishings,C-line Cubicle Keepers Polyproplyene Holder With Velcro Backings,24.83
6018,CA-2015-102652,06/04/2015,12/04/2015,Standard Class,AY-10555,Andy,Yotov,Edinburgh,Scotland,EH1 1BB,West,OFF-PA-10003309,Stationery,Paper,Xerox 211,14.58
6019,CA-2015-102652,06/04/2015,12/04/2015,Standard Class,AY-10555,Andy,Yotov,Bristol,South West England,BS1 5DD,West,OFF-PA-10001977,Stationery,Paper,Xerox 194,41.61
4066,CA-2015-102673,01/11/2015,05/11/2015,Standard Class,KH-16630,Ken,Heidel,Bristol,South West England,BS1 5DD,South,OFF-FA-10003021,Stationery,Fasteners,Staples,5.64
4067,CA-2015-102673,01/11/2015,05/11/2015,Standard Class,KH-16630,Ken,Heidel,Sheffield,South Yorkshire,S1 2HH,South,OFF-AR-10000634,Stationery,Art,Newell 320,7.7
4068,CA-2015-102673,01/11/2015,05/11/2015,Standard Class,KH-16630,Ken,Heidel,Newcastle,Tyne and Wear,NE1 1AA,South,OFF-LA-10001771,Stationery,Labels,Avery 513,35.86
4069,CA-2015-102673,01/11/2015,05/11/2015,Standard Class,KH-16630,Ken,Heidel,Liverpool,Merseyside,L1 1AA,South,TEC-PH-10004434,Electronics,Mobiles,Cisco Ip phone 7961g Voip phone - Dark Gray,734.13
3597,CA-2015-102869,09/09/2015,14/09/2015,Second Class,LC-17140,Logan,Currie,Liverpool,Merseyside,L1 1AA,East,OFF-PA-10000788,Stationery,Paper,Xerox 210,11.66
3598,CA-2015-102869,09/09/2015,14/09/2015,Second Class,LC-17140,Logan,Currie,Glasgow,Scotland,G1 1AA,East,TEC-AC-10002134,Electronics,Accessories,Rosewill 107 Normal Keys Usb Wired Standard Keyboard,48.53
3599,CA-2015-102869,09/09/2015,14/09/2015,Second Class,LC-17140,Logan,Currie,Newcastle,Tyne and Wear,NE1 1AA,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",13.1
3600,CA-2015-102869,09/09/2015,14/09/2015,Second Class,LC-17140,Logan,Currie,Edinburgh,Scotland,EH1 1BB,East,TEC-PH-10002549,Electronics,Mobiles,Polycom Soundpoint Ip 450 Voip Phone,101.64
3277,CA-2015-102988,05/04/2015,09/04/2015,Second Class,GM-14695,Greg,Maxwell,Bristol,South West England,BS1 5DD,South,OFF-AR-10004757,Stationery,Art,Crayola Coloured Pencils,17.22
3278,CA-2015-102988,05/04/2015,09/04/2015,Second Class,GM-14695,Greg,Maxwell,Liverpool,Merseyside,L1 1AA,South,TEC-PH-10001615,Electronics,Mobiles,At&t Cl82213,21.74
3279,CA-2015-102988,05/04/2015,09/04/2015,Second Class,GM-14695,Greg,Maxwell,Manchester,Greater Manchester,M1 1AE,South,OFF-PA-10003349,Stationery,Paper,Xerox 1957,9.72
3280,CA-2015-102988,05/04/2015,09/04/2015,Second Class,GM-14695,Greg,Maxwell,Sheffield,South Yorkshire,S1 2HH,South,OFF-AR-10000127,Stationery,Art,Newell 321,17.22
3281,CA-2015-102988,05/04/2015,09/04/2015,Second Class,GM-14695,Greg,Maxwell,Edinburgh,Scotland,EH1 1BB,South,OFF-SU-10002881,Stationery,Supplies,Martin Yale Chadless Opener Electric Letter Opener,3123.04
7411,CA-2015-103058,23/07/2015,24/07/2015,First Class,AG-10270,Alejandro,Grove,Leeds,West Yorkshire,LS1 1UR,East,TEC-AC-10001314,Electronics,Accessories,Case Logic 2.4ghz Wireless Keyboard,74.98
9558,CA-2015-103086,17/10/2015,19/10/2015,Second Class,EB-14170,Evan,Bailliet,London,Greater London,SW1A 1AA,Central,FUR-FU-10004586,Furniture,Furnishings,G.e. Longer-life Indoor Recessed Floodlight Bulbs,3.98
4283,CA-2015-103100,20/12/2015,23/12/2015,First Class,AB-10105,Adrian,Barton,Edinburgh,Scotland,EH1 1BB,Central,OFF-LA-10003720,Stationery,Labels,Avery 487,2.77
4284,CA-2015-103100,20/12/2015,23/12/2015,First Class,AB-10105,Adrian,Barton,Birmingham,West Midlands,B1 1AA,Central,OFF-BI-10004600,Stationery,Files,Ibico Ibimaster 300 Manual Binding System,827.98
5725,CA-2015-103191,22/09/2015,27/09/2015,Standard Class,VG-21805,Vivek,Grady,Newcastle,Tyne and Wear,NE1 1AA,Central,OFF-ST-10002574,Stationery,Storage,"Safco Commercial Wire Shelving, Black",248.65
8138,CA-2015-103219,09/11/2015,13/11/2015,Standard Class,BF-11215,Benjamin,Farhat,London,Greater London,SW1A 1AA,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",42.39
9197,CA-2015-103310,10/05/2015,15/05/2015,Standard Class,GM-14680,Greg,Matthias,Edinburgh,Scotland,EH1 1BB,West,OFF-PA-10004353,Stationery,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,29.97
9198,CA-2015-103310,10/05/2015,15/05/2015,Standard Class,GM-14680,Greg,Matthias,Bristol,South West England,BS1 5DD,West,TEC-PH-10001817,Electronics,Mobiles,Wilson Electronics Db Pro Signal Booster,1074
9199,CA-2015-103310,10/05/2015,15/05/2015,Standard Class,GM-14680,Greg,Matthias,Bristol,South West England,BS1 5DD,West,OFF-SU-10004737,Stationery,Supplies,Acme Design Stainless Steel Bent Scissors,30.78
9200,CA-2015-103310,10/05/2015,15/05/2015,Standard Class,GM-14680,Greg,Matthias,Leeds,West Yorkshire,LS1 1UR,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,192.59
5437,CA-2015-103317,05/07/2015,08/07/2015,First Class,DM-13525,Don,Miller,Sheffield,South Yorkshire,S1 2HH,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,14.64
5438,CA-2015-103317,05/07/2015,08/07/2015,First Class,DM-13525,Don,Miller,Newcastle,Tyne and Wear,NE1 1AA,South,OFF-BI-10001787,Stationery,Files,Wilson Jones Four-pocket Poly Binders,7.36
5439,CA-2015-103317,05/07/2015,08/07/2015,First Class,DM-13525,Don,Miller,Bristol,South West England,BS1 5DD,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,159.91
5334,CA-2015-103331,26/08/2015,01/09/2015,Standard Class,KB-16315,Karl,Braun,Sheffield,South Yorkshire,S1 2HH,East,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-standing Desk Frames,8.01
5335,CA-2015-103331,26/08/2015,01/09/2015,Standard Class,KB-16315,Karl,Braun,Newcastle,Tyne and Wear,NE1 1AA,East,OFF-PA-10002160,Stationery,Paper,Xerox 1978,13
5336,CA-2015-103331,26/08/2015,01/09/2015,Standard Class,KB-16315,Karl,Braun,Sheffield,South Yorkshire,S1 2HH,East,OFF-PA-10002659,Stationery,Paper,Avoid Verbal Orders Carbonless Minifold Book,2.54
1914,CA-2015-103366,15/01/2015,17/01/2015,First Class,EH-13990,Erica,Hackney,Sheffield,South Yorkshire,S1 2HH,South,TEC-AC-10003628,Electronics,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,112.46
1830,CA-2015-103373,18/05/2015,24/05/2015,Standard Class,BS-11755,Bruce,Stewart,Manchester,Greater Manchester,M1 1AE,East,TEC-PH-10002885,Electronics,Mobiles,Apple Iphone 5,584.85
4499,CA-2015-103401,21/11/2015,26/11/2015,Standard Class,GR-14560,Georgia,Rosenberg,London,Greater London,SW1A 1AA,West,OFF-PA-10003309,Stationery,Paper,Xerox 211,9.72
7857,CA-2015-103429,30/05/2015,01/06/2015,First Class,LW-16825,Laurel,Workman,Birmingham,West Midlands,B1 1AA,East,OFF-BI-10004233,Stationery,Files,"Gbc Pre-punched Binding Paper, Plastic, White, 8-1/2"" X 11""",19.19
7858,CA-2015-103429,30/05/2015,01/06/2015,First Class,LW-16825,Laurel,Workman,London,Greater London,SW1A 1AA,East,TEC-PH-10003505,Electronics,Mobiles,Geemarc Amplipower60,348
7859,CA-2015-103429,30/05/2015,01/06/2015,First Class,LW-16825,Laurel,Workman,Glasgow,Scotland,G1 1AA,East,OFF-AP-10001005,Stationery,Appliances,Honeywell Quietcare Hepa Air Cleaner,176.96
7860,CA-2015-103429,30/05/2015,01/06/2015,First Class,LW-16825,Laurel,Workman,Newcastle,Tyne and Wear,NE1 1AA,East,OFF-PA-10001712,Stationery,Paper,Xerox 1948,29.97
7546,CA-2015-103492,10/10/2015,15/10/2015,Standard Class,CM-12715,Craig,Molinari,Sheffield,South Yorkshire,S1 2HH,Central,TEC-PH-10001128,Electronics,Mobiles,Motorola Droid Maxx,539.96
7547,CA-2015-103492,10/10/2015,15/10/2015,Standard Class,CM-12715,Craig,Molinari,London,Greater London,SW1A 1AA,Central,TEC-PH-10004667,Electronics,Mobiles,Cisco 8x8 Inc. 6753i Ip Business Phone System,566.96
7548,CA-2015-103492,10/10/2015,15/10/2015,Standard Class,CM-12715,Craig,Molinari,Sheffield,South Yorkshire,S1 2HH,Central,OFF-BI-10004817,Stationery,Files,Gbc Personal Velobind Strips,8.98
7549,CA-2015-103492,10/10/2015,15/10/2015,Standard Class,CM-12715,Craig,Molinari,Manchester,Greater Manchester,M1 1AE,Central,OFF-BI-10004140,Stationery,Files,Avery Non-stick Binders,0.67
8381,CA-2015-103527,09/09/2015,14/09/2015,Second Class,CC-12220,Chris,Cortes,Newcastle,Tyne and Wear,NE1 1AA,Central,OFF-PA-10001622,Stationery,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" X 9"" Assorted Colours, Gregg Ruled",8.17
4216,CA-2015-103590,30/11/2015,04/12/2015,Standard Class,JL-15505,Jeremy,Lonsdale,Birmingham,West Midlands,B1 1AA,East,OFF-EN-10004007,Stationery,Envelopes,Park Ridge Embossed Executive Business Envelopes,46.71
6579,CA-2015-103660,25/08/2015,30/08/2015,Standard Class,MW-18220,Mitch,Webber,Liverpool,Merseyside,L1 1AA,West,TEC-PH-10000895,Electronics,Mobiles,Polycom Vvx 310 Voip Phone,755.96
3285,CA-2015-103702,12/09/2015,17/09/2015,Standard Class,AF-10885,Art,Foster,Liverpool,Merseyside,L1 1AA,East,OFF-BI-10002429,Stationery,Files,"Premier Elliptical Ring Binder, Black",47.94
6530,CA-2015-103744,23/02/2015,27/02/2015,Standard Class,MG-17875,Michael,Grace,Birmingham,West Midlands,B1 1AA,Central,OFF-LA-10004425,Stationery,Labels,Staple-on Labels,5.2
6531,CA-2015-103744,23/02/2015,27/02/2015,Standard Class,MG-17875,Michael,Grace,Glasgow,Scotland,G1 1AA,Central,OFF-BI-10000320,Stationery,Files,Gbc Plastic Binding Combs,3.32
7981,CA-2015-103800,03/01/2015,07/01/2015,Standard Class,DP-13000,Darren,Powers,Leeds,West Yorkshire,LS1 1UR,Central,OFF-PA-10000174,Stationery,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/pg., 200 Dupl. Sets/book",12.34
9002,CA-2015-103807,02/12/2015,09/12/2015,Standard Class,EM-13825,Elizabeth,Moffitt,Bristol,South West England,BS1 5DD,South,TEC-AC-10000199,Electronics,Accessories,Kingston Digital Datatraveler 8gb Usb 2.0,4.46
9003,CA-2015-103807,02/12/2015,09/12/2015,Standard Class,EM-13825,Elizabeth,Moffitt,Liverpool,Merseyside,L1 1AA,South,OFF-PA-10002195,Stationery,Paper,"Rsvp Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/set",11.43
544,CA-2015-103849,11/05/2015,16/05/2015,Standard Class,PG-18895,Paul,Gonzalez,Manchester,Greater Manchester,M1 1AE,Central,TEC-AC-10001465,Electronics,Accessories,Sandisk Cruzer 64 Gb Usb Flash Drive,43.58
545,CA-2015-103849,11/05/2015,16/05/2015,Standard Class,PG-18895,Paul,Gonzalez,Birmingham,West Midlands,B1 1AA,Central,TEC-PH-10002597,Electronics,Mobiles,Xblue Xb-1670-86 X16 Small office Telephone - Titanium,75.59
546,CA-2015-103849,11/05/2015,16/05/2015,Standard Class,PG-18895,Paul,Gonzalez,Birmingham,West Midlands,B1 1AA,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o Economat Studded, No Bevel Mat for Low Pile Carpeting",49.58
3925,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley,Nguyen,Sheffield,South Yorkshire,S1 2HH,West,OFF-ST-10004963,Stationery,Storage,Eldon Gobal File Keepers,22.71
3926,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley,Nguyen,Leeds,West Yorkshire,LS1 1UR,West,OFF-ST-10000943,Stationery,Storage,Eldon Profile File 'n Store Portable File Tub Letter/legal Size Black,43.45
3927,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley,Nguyen,Glasgow,Scotland,G1 1AA,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",26.51
3928,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley,Nguyen,Edinburgh,Scotland,EH1 1BB,West,OFF-BI-10002735,Stationery,Files,Gbc Prestige Therm-a-bind Covers,102.93
6161,CA-2015-103989,19/03/2015,21/03/2015,First Class,MC-17605,Matt,Connell,Leeds,West Yorkshire,LS1 1UR,South,TEC-PH-10004667,Electronics,Mobiles,Cisco 8x8 Inc. 6753i Ip Business Phone System,242.98
6162,CA-2015-103989,19/03/2015,21/03/2015,First Class,MC-17605,Matt,Connell,Sheffield,South Yorkshire,S1 2HH,South,OFF-LA-10000443,Stationery,Labels,Avery 501,8.86
6163,CA-2015-103989,19/03/2015,21/03/2015,First Class,MC-17605,Matt,Connell,Newcastle,Tyne and Wear,NE1 1AA,South,OFF-ST-10000918,Stationery,Storage,Crate-a-files,19.62
6164,CA-2015-103989,19/03/2015,21/03/2015,First Class,MC-17605,Matt,Connell,London,Greater London,SW1A 1AA,South,OFF-BI-10001196,Stationery,Files,"Avery Flip-chart Easel Binder, Black",25.18
6165,CA-2015-103989,19/03/2015,21/03/2015,First Class,MC-17605,Matt,Connell,Birmingham,West Midlands,B1 1AA,South,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,3.74
6166,CA-2015-103989,19/03/2015,21/03/2015,First Class,MC-17605,Matt,Connell,Bristol,South West England,BS1 5DD,South,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,15.01
6167,CA-2015-103989,19/03/2015,21/03/2015,First Class,MC-17605,Matt,Connell,Bristol,South West England,BS1 5DD,South,TEC-AC-10002647,Electronics,Accessories,"Logitech wireless Boombox Speaker - Portable - Wireless, Wired",127.68
5944,CA-2015-104178,25/08/2015,29/08/2015,Standard Class,JM-15265,Janet,Molinari,Birmingham,West Midlands,B1 1AA,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",4.71
5945,CA-2015-104178,25/08/2015,29/08/2015,Standard Class,JM-15265,Janet,Molinari,Edinburgh,Scotland,EH1 1BB,West,TEC-AC-10002399,Electronics,Accessories,Sandisk Cruzer 32 Gb Usb Flash Drive,71.32
5946,CA-2015-104178,25/08/2015,29/08/2015,Standard Class,JM-15265,Janet,Molinari,Edinburgh,Scotland,EH1 1BB,West,OFF-PA-10004983,Stationery,Paper,Xerox 23,19.44
5947,CA-2015-104178,25/08/2015,29/08/2015,Standard Class,JM-15265,Janet,Molinari,Bristol,South West England,BS1 5DD,West,OFF-ST-10004258,Stationery,Storage,Portable Personal File Box,36.63
158,CA-2015-104269,01/03/2015,06/03/2015,Second Class,DB-13060,Dave,Brooks,London,Greater London,SW1A 1AA,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-back Manager's Chair,343.18
2277,CA-2015-104283,27/06/2015,01/07/2015,Standard Class,LM-17065,Liz,MacKendrick,Edinburgh,Scotland,EH1 1BB,South,OFF-ST-10004337,Stationery,Storage,"Safco Commercial Wire Shelving, 72h",229.65
2278,CA-2015-104283,27/06/2015,01/07/2015,Standard Class,LM-17065,Liz,MacKendrick,Newcastle,Tyne and Wear,NE1 1AA,South,FUR-TA-10001039,Furniture,Tables,Ki Adjustable-height Table,64.48
2279,CA-2015-104283,27/06/2015,01/07/2015,Standard Class,LM-17065,Liz,MacKendrick,Birmingham,West Midlands,B1 1AA,South,TEC-AC-10000109,Electronics,Accessories,Sony Micro Vault Click 16 Gb Usb 2.0 Flash Drive,167.97
6324,CA-2015-104402,17/06/2015,23/06/2015,Standard Class,DB-13660,Duane,Benoit,Liverpool,Merseyside,L1 1AA,East,TEC-MA-10000423,Electronics,Machines,Texas Instruments Ti-34 Scientific Calculator,49.48
719,CA-2015-104472,02/06/2015,07/06/2015,Standard Class,CK-12325,Christine,Kargatis,Bristol,South West England,BS1 5DD,West,OFF-BI-10001658,Stationery,Files,Gbc Standard Therm-a-bind Covers,44.86
720,CA-2015-104472,02/06/2015,07/06/2015,Standard Class,CK-12325,Christine,Kargatis,Bristol,South West England,BS1 5DD,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,54.99
9641,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig,Molinari,Bristol,South West England,BS1 5DD,West,OFF-AR-10000390,Stationery,Art,Newell Chalk Holder,15.49
9642,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig,Molinari,Newcastle,Tyne and Wear,NE1 1AA,West,OFF-ST-10000934,Stationery,Storage,"Contico 72""h Heavy-duty Storage System",153.68
9643,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig,Molinari,Edinburgh,Scotland,EH1 1BB,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair With Contemporary Loop Arms,327.53
9644,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig,Molinari,Birmingham,West Midlands,B1 1AA,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",361.18
3305,CA-2015-104738,30/12/2015,01/01/2016,Second Class,SP-20620,Stefania,Perrino,Edinburgh,Scotland,EH1 1BB,Central,OFF-EN-10004955,Stationery,Envelopes,Fashion Colour Clasp Envelopes,9.74
3306,CA-2015-104738,30/12/2015,01/01/2016,Second Class,SP-20620,Stefania,Perrino,Birmingham,West Midlands,B1 1AA,Central,TEC-PH-10002468,Electronics,Mobiles,"Plantronics Cs 50-usb - headset - Convertible, Monaural",163.19
3307,CA-2015-104738,30/12/2015,01/01/2016,Second Class,SP-20620,Stefania,Perrino,Newcastle,Tyne and Wear,NE1 1AA,Central,TEC-PH-10000576,Electronics,Mobiles,At&t 1080 Corded Phone,246.58
3308,CA-2015-104738,30/12/2015,01/01/2016,Second Class,SP-20620,Stefania,Perrino,London,Greater London,SW1A 1AA,Central,OFF-BI-10002160,Stationery,Files,Acco Hanging Data Binders,1.71
3309,CA-2015-104738,30/12/2015,01/01/2016,Second Class,SP-20620,Stefania,Perrino,Manchester,Greater Manchester,M1 1AE,Central,TEC-AC-10003628,Electronics,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,35.99
1794,CA-2015-104773,08/12/2015,13/12/2015,Standard Class,TB-21175,Thomas,Boland,Glasgow,Scotland,G1 1AA,Central,OFF-ST-10000777,Stationery,Storage,"Companion Letter/legal File, Black",45.31
3079,CA-2015-104780,21/05/2015,25/05/2015,Standard Class,BT-11530,Bradley,Talbott,London,Greater London,SW1A 1AA,West,OFF-AR-10003514,Stationery,Art,4009 Highlighters by Sanford,23.88
8585,CA-2015-104808,04/02/2015,08/02/2015,Second Class,MH-17440,Mark,Haberlin,Manchester,Greater Manchester,M1 1AE,West,OFF-BI-10003676,Stationery,Files,"Gbc Standard Recycled Report Covers, Clear Plastic Sheets",12.94
5396,CA-2015-104829,18/11/2015,21/11/2015,Second Class,JG-15805,John,Grady,Glasgow,Scotland,G1 1AA,West,OFF-PA-10003016,Stationery,Paper,"Adams ""while You Were Out"" Message Pads",16.48
889,CA-2015-104976,09/12/2015,16/12/2015,Standard Class,CK-12760,Cyma,Kinney,Birmingham,West Midlands,B1 1AA,West,OFF-PA-10003845,Stationery,Paper,Xerox 1987,26.01
5261,CA-2015-105165,07/09/2015,10/09/2015,First Class,SZ-20035,Sam,Zeldin,Leeds,West Yorkshire,LS1 1UR,Central,TEC-PH-10000675,Electronics,Mobiles,Panasonic Kx Ts3282b Corded Phone,147.58
5262,CA-2015-105165,07/09/2015,10/09/2015,First Class,SZ-20035,Sam,Zeldin,Birmingham,West Midlands,B1 1AA,Central,OFF-BI-10000050,Stationery,Files,"Angle-d Binders With Locking Rings, Label Holders",2.19
5263,CA-2015-105165,07/09/2015,10/09/2015,First Class,SZ-20035,Sam,Zeldin,Manchester,Greater Manchester,M1 1AE,Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table With Drawer",150.6
5264,CA-2015-105165,07/09/2015,10/09/2015,First Class,SZ-20035,Sam,Zeldin,Edinburgh,Scotland,EH1 1BB,Central,TEC-AC-10002718,Electronics,Accessories,Belkin Standard 104 Key Usb Keyboard,35.02
5265,CA-2015-105165,07/09/2015,10/09/2015,First Class,SZ-20035,Sam,Zeldin,Newcastle,Tyne and Wear,NE1 1AA,Central,OFF-AR-10003179,Stationery,Art,Dixon Ticonderoga Core-lock Coloured Pencils,16.4
1561,CA-2015-105172,04/04/2015,09/04/2015,Standard Class,PK-18910,Paul,Knutson,Newcastle,Tyne and Wear,NE1 1AA,West,OFF-LA-10001641,Stationery,Labels,Avery 518,14.18
